text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,i,long,lat,from,to,party_area
"The most pressing issue in #Brexit is the rights of EU27 citizens in UK betrayed by Tory Hostile Environment.

EP s… https://t.co/nXadhrmGVK",FALSE,0,NA,11/01/2020 20:14,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DanielAtkinson7,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,11/01/2020,12/01/2020,Conservative
"RT @GentlemanGeorge: The June 2016 referendum, clear as night follows day.

@BorisJohnson get on with #Brexit and tell @DrBob_Drop to shut…",FALSE,0,NA,11/01/2020 09:21,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AWordIfIMay,3,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,11/01/2020,12/01/2020,Conservative
"RT @GentlemanGeorge: The June 2016 referendum, clear as night follows day.

@BorisJohnson get on with #Brexit and tell @DrBob_Drop to shut…",FALSE,0,NA,11/01/2020 03:00,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",EP403,3,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,11/01/2020,12/01/2020,Conservative
"The June 2016 referendum, clear as night follows day.

@BorisJohnson get on with #Brexit and tell @DrBob_Drop to sh… https://t.co/kPIoMF7KSR",FALSE,3,NA,11/01/2020 02:16,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GentlemanGeorge,3,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,11/01/2020,12/01/2020,Conservative
"Hello Brexiteers!

This must have been in the small print of both your 2016 Referendum ballot paper and the giant r… https://t.co/999BlUl4L8",FALSE,0,NA,11/01/2020 19:12,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",angeladunning,0,FALSE,FALSE,NA,NA,2,52.3539556,-2.930794039,11/01/2020,12/01/2020,Conservative
"My #NewYear's resolution was to avoid talking about #brexit! I just have in: 
First blow for post-Brexit #Britain a… https://t.co/eypyTP0Ek4",FALSE,1,NA,11/01/2020 15:55,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",oldhallpersian,0,FALSE,FALSE,NA,NA,2,52.3539556,-2.930794039,11/01/2020,12/01/2020,Conservative
"Yes.

Again, self-loathing based on fundamental insecurity = projection and scapegoating in a vein attempt to regai… https://t.co/iDomr7BCvb",FALSE,0,NA,11/01/2020 15:15,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",angeladunning,0,FALSE,FALSE,NA,NA,2,52.3539556,-2.930794039,11/01/2020,12/01/2020,Conservative
@pjsmith149 @martynwarwick You may need to spice up your hashtags ! Try : #Brexit #LabourLeadershipElection #Labour,FALSE,1,pjsmith149,11/01/2020 11:15,FALSE,1.22E+18,1.22E+18,1.11E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",jasonprf,0,FALSE,FALSE,NA,NA,2,51.78002954,-0.805981299,11/01/2020,12/01/2020,Conservative
@CNDuk So @jeremycorbyn happy to go and protest against something that hasn’t happened but remained anonymous over… https://t.co/PUKEDZ2cKO,FALSE,0,CNDuk,11/01/2020 11:21,TRUE,1.22E+18,1.22E+18,27670162,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",brian_tea,0,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 23:04,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",jclarekneebone,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
"@GiftCee @alastairdick @DavidLammy Or Italy or Germany or HOLLAND. In fact all the EU countries. Therefore, why do… https://t.co/MneWT3hKo8",FALSE,1,GiftCee,11/01/2020 22:35,TRUE,1.22E+18,1.22E+18,388895210,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",roddytherobot,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 21:20,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jueh66,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 21:08,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",riatsila501,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
"RT @roddytherobot: @TidyPalHook @alastairdick Simple, say \Not acceptable. By law transition ends on 31st December 2020 or  if you want",FALSE,0,NA,11/01/2020 20:14,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TidyPalHook,1,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
"@TidyPalHook @alastairdick Simple, say \Not acceptable. By law transition ends on 31st December 2020 or",FALSE,1,TidyPalHook,11/01/2020 19:36,TRUE,1.22E+18,1.22E+18,488772117,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",roddytherobot,1,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
Its interesting (on my TL at least) that the country is split once again along #Brexit lines with remain in favour… https://t.co/8MsbnME6mw,FALSE,0,NA,11/01/2020 18:35,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Yousuf_Miah,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 14:13,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",damscfc96,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 13:37,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",common_another,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 13:20,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",kershaw_phil,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 12:44,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kakiOwakagirl,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 12:30,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",M06246268,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 11:53,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",FaytheJMM7,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 10:14,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GanderIan,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 09:49,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",korblimee47,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 09:45,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Hoddy67,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 09:28,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",nigelrivett,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 09:28,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",peejayaich,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 09:27,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",grstradwick,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 07:51,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AdvertMan99,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 05:52,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",marieca97999227,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 04:09,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",eelmorts,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
RT @roddytherobot: @Germans4Brexit @rozhubley Just think 28 Independent European Nations coming together in a free trade area with no loss…,FALSE,0,NA,11/01/2020 00:23,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",pots246,24,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,11/01/2020,12/01/2020,Conservative
Just a reminder that the soleless cretin behind front pages like this is currently enabling the useless planet burn… https://t.co/QqQ2Jjz2p2,FALSE,0,NA,11/01/2020 11:13,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Liberalbotanist,0,FALSE,FALSE,NA,NA,3,59.01149669,-3.065194048,11/01/2020,12/01/2020,Liberal Democrats
RT @GlasgowlovesEu: ‘I’d  rather be part of a country that’s mostly able to have a heated discussion about change than one locked in divisi…,FALSE,0,NA,11/01/2020 23:38,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",FurryDuffer,16,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
RT @DavidPaisley: I suppose on the plus side #Brexit &amp; #Megxit have made it super easy to spot all the racists. https://t.co/m5lMfomgZ7,FALSE,0,NA,11/01/2020 23:28,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Bettytoo22,21,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
"RT @MrGaryPaterson: Great turnout today, well done to all for braving the weather to defend Scotland's self-determination

We will see thro…",FALSE,0,NA,11/01/2020 22:38,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AlastairWalker2,30,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
"RT @hkist: My friend, a professional woman who has lived in the UK about 20 years took the British citizenship test without studying  - a b…",FALSE,0,NA,11/01/2020 21:42,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",eileen16663123,10,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
"RT @MrGaryPaterson: Great turnout today, well done to all for braving the weather to defend Scotland's self-determination

We will see thro…",FALSE,0,NA,11/01/2020 21:34,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",CiaMurray9,30,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
RT @MrGaryPaterson: Nae rain and wind getting in our way to defend Scotland's right to choose it's future! Incredible turnout! Well done al…,FALSE,0,NA,11/01/2020 21:12,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Oct-26,44,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
"RT @MrGaryPaterson: Well done @AUOBALBA for a fantastically organised march!

#auob #AUOBGlasgow #indyref2 #indyref2020 #brexit https://t.c…",FALSE,0,NA,11/01/2020 21:01,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Digger19782,9,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
RT @GlasgowlovesEu: ‘I’d  rather be part of a country that’s mostly able to have a heated discussion about change than one locked in divisi…,FALSE,0,NA,11/01/2020 20:57,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",EuropeFife,16,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
RT @MrGaryPaterson: Nae rain and wind getting in our way to defend Scotland's right to choose it's future! Incredible turnout! Well done al…,FALSE,0,NA,11/01/2020 20:49,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",CiaMurray9,44,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
RT @GlasgowlovesEu: ‘I’d  rather be part of a country that’s mostly able to have a heated discussion about change than one locked in divisi…,FALSE,0,NA,11/01/2020 20:28,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Moray4E,16,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
RT @GlasgowlovesEu: ‘I’d  rather be part of a country that’s mostly able to have a heated discussion about change than one locked in divisi…,FALSE,0,NA,11/01/2020 20:03,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",chkagm,16,TRUE,FALSE,NA,NA,4,55.87037076,-4.257636401,11/01/2020,12/01/2020,Scottish National
