text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,i,long,lat,from,to,party_area
#UnionJack #UK polythene #bunting #clearance #sale - just £3.25 per length. Order today before they are gone! Ideal… https://t.co/b1Kw46DXyc,FALSE,1,NA,09/01/2020 15:15,TRUE,NA,1.22E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",KreativeBunting,2,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"RT @KreativeBunting: Planning a #Brexit #party on the 31st of January? We have a wide range of #celebration #bunting, #unionjack party #pro…",FALSE,0,NA,09/01/2020 14:24,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Richmond4B,3,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"RT @KreativeBunting: Planning a #Brexit #party on the 31st of January? We have a wide range of #celebration #bunting, #unionjack party #pro…",FALSE,0,NA,09/01/2020 14:01,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",UKGobshite,3,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"RT @KreativeBunting: Planning a #Brexit #party on the 31st of January? We have a wide range of #celebration #bunting, #unionjack party #pro…",FALSE,0,NA,09/01/2020 14:00,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",paulharrymassey,3,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"Planning a #Brexit #party on the 31st of January? We have a wide range of #celebration #bunting, #unionjack party… https://t.co/zgCHD4Y42r",FALSE,1,NA,09/01/2020 13:38,TRUE,NA,1.22E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",KreativeBunting,3,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
#Brexit #EU The EU want a two year extension to the withdrawal agreement  getting 1 Billion£ month(24billiontotal)… https://t.co/OQbtp0QsdM,FALSE,0,NA,09/01/2020 12:15,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",gilchristdm,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"A huge shame for students, I spent a year in Belgium (not part of Erasmus) as a 21 year old and it changed every as… https://t.co/mFXXZ7jVCc",FALSE,0,NA,09/01/2020 10:52,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HaskerTim,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"As much as I loathe the word/term #Brexit, what on earth is going on with #Megxit? Doesn’t even work properly <U+0001F621>",FALSE,1,NA,09/01/2020 07:53,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MarketHarby,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"@youngvulgarian, @pmdfoster, @albertonardelli, @georginaewright and @matthewotoole2 @TheBFPG 
@James_Barr… https://t.co/BvTkveKQ28",FALSE,0,youngvulgarian,09/01/2020 18:30,TRUE,NA,1.22E+18,268809577,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VijaySrao,0,FALSE,FALSE,NA,NA,2,51.78002954,-0.805981299,09/01/2020,10/01/2020,Conservative
"@youngvulgarian, @pmdfoster, @albertonardelli, @georginaewright and @matthewotoole2 @TheBFPG 
@James_Barr 
This map… https://t.co/Sgr1hFIE0h",FALSE,0,youngvulgarian,09/01/2020 17:21,TRUE,NA,1.22E+18,268809577,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VijaySrao,0,FALSE,FALSE,NA,NA,2,51.78002954,-0.805981299,09/01/2020,10/01/2020,Conservative
@HouseofCommons #Brexit has taken #UK From #Erasmus to #Ignoramus in one go -   disgrace,FALSE,2,HouseofCommons,09/01/2020 17:51,FALSE,1.22E+18,1.22E+18,950249762,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",richardmills18,0,FALSE,FALSE,NA,NA,2,52.29271914,0.887356602,09/01/2020,10/01/2020,Conservative
"For #Brexit phase 2 #EU says: “Without a level playing field on environment, labour, taxation and state aid, you ca… https://t.co/YJ8q9uzV3t",FALSE,0,NA,09/01/2020 11:08,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",aanapier1,0,FALSE,FALSE,NA,NA,2,52.29271914,0.887356602,09/01/2020,10/01/2020,Conservative
Holy macaroni - are we seeing some ACTUAL progress here?! #Brexit https://t.co/oVHg1L0mNe,FALSE,0,NA,09/01/2020 17:35,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CharCunningham,0,FALSE,FALSE,NA,NA,2,50.93685295,-3.171306372,09/01/2020,10/01/2020,Conservative
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 23:13,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ga_tyne,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 22:54,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mrvandenbroeke,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 22:07,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",brendaturnbull,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 21:18,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GeolJR,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
"It says much about the disconnect between @UKLabour MP's and the voters, that even after massively losing the elect… https://t.co/hMp2dxTKK9",FALSE,0,NA,09/01/2020 21:16,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",antwilding23,0,FALSE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 21:12,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",harridan56,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @JohnKMorecambe: #Brexit the view from Finland https://t.co/zU04AH1iKZ,FALSE,0,NA,09/01/2020 19:36,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",bane_baldy,44,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @JohnKMorecambe: #Brexit the view from Finland https://t.co/zU04AH1iKZ,FALSE,0,NA,09/01/2020 19:32,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",iancooke25,44,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 19:15,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",bethsuthart,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 19:09,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",tephrashard,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 17:29,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",martinnewby_1,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 16:51,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kkormas,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 15:27,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",AGCGraham,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 14:51,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",glacio_cook,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 14:14,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",johntwigg57,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @JohnKMorecambe: #Brexit the view from Finland https://t.co/zU04AH1iKZ,FALSE,0,NA,09/01/2020 13:26,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Wingloss,44,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @JohnKMorecambe: #Brexit the view from Finland https://t.co/zU04AH1iKZ,FALSE,0,NA,09/01/2020 13:25,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JKLDNMAD,44,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
"RT @JohnKMorecambe: The #Brexit General Election result
Remain/ people's vote = 16.5 m
Brexit &amp; car crash = 14.8m https://t.co/AuJ0tT3RhU",FALSE,0,NA,09/01/2020 13:24,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JKLDNMAD,22,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @JohnKMorecambe: #Brexit the view from Finland https://t.co/zU04AH1iKZ,FALSE,0,NA,09/01/2020 13:06,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JenIsConcerned,44,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 12:09,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CasparChater,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 12:06,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",claire_horwell,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 12:05,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BunniesKitchen,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 12:04,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",KeelePetrology,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 11:46,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",WWU_HighPress,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 11:39,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",tomnewby,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 11:38,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VolcanoJenni,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 11:36,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",DebevecTadej,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 11:34,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Peter_Aldiss,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
"I can often attempt to understand why certain parties vote in a certain way, but what kind of cruel hearted policie… https://t.co/CgI2dxO4Lt",FALSE,0,NA,09/01/2020 11:33,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AvaiaLaw,0,FALSE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 10:36,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drjanietaylor,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 09:43,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FabianWadsworth,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 09:38,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",koen_hufkens,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 09:26,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",volcano_grad,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 09:15,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",susanj13,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 08:57,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",2jamiewood,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 08:16,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",katerav,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 08:11,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",janinekavanagh,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @JohnKMorecambe: #Brexit the view from Finland https://t.co/zU04AH1iKZ,FALSE,0,NA,09/01/2020 07:57,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",anke_laufer,44,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:55,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LUni_lesley,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:51,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NewForestSussed,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:46,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Primageographer,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:36,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LucaCaricchi,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:34,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DrJoeDTaylor,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:21,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Davyg50,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:18,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RolfGroeneveld,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:17,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",frantecol,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @HTuffen: Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhelmingly reje…,FALSE,0,NA,09/01/2020 07:13,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",spodoptera007,43,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
Terrible news that the UK is withdrawing from the #Erasmus+ programme because of #Brexit. Young people who overwhel… https://t.co/sRvu7Yl1Tg,FALSE,95,NA,09/01/2020 07:03,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HTuffen,43,FALSE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
RT @JohnKMorecambe: #Brexit the view from Finland https://t.co/zU04AH1iKZ,FALSE,0,NA,09/01/2020 01:45,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",st0rmthedark,44,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,09/01/2020,10/01/2020,Liberal Democrats
"@cllr_karenadam It's nice, though, to have a chance to work through some of the older #Brexit supplies we've been h… https://t.co/MlmJczu7Y3",FALSE,1,cllr_karenadam,09/01/2020 05:58,TRUE,1.22E+18,1.22E+18,2523219293,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",lardeyell,0,FALSE,FALSE,NA,NA,3,60.36711336,-1.293551996,09/01/2020,10/01/2020,Liberal Democrats
After #Brexit comes #Megxit It never ends well when a member of the @RoyalFamily marries an American divorcee does… https://t.co/Qv65U32AUu,FALSE,1,NA,09/01/2020 07:10,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NatalijainKT3,0,FALSE,FALSE,NA,NA,3,51.37499258,-0.282671593,09/01/2020,10/01/2020,Liberal Democrats
"https://t.co/frmcWoAoiX So, how precious is that union of yours, @BorisJohnson? And you proud #Brexiteers. Surely B… https://t.co/eODWyzm9mf",FALSE,4,NA,09/01/2020 08:19,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",IainMacInnesUHI,1,FALSE,FALSE,NA,NA,3,58.25000633,-4.378573042,09/01/2020,10/01/2020,Liberal Democrats
I’m completely shocked but not surprised at the complete and utter shambles #brexit has become. I also remember ass… https://t.co/YDQKExVp5Z,FALSE,9,NA,09/01/2020 18:21,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CllrWillDawson,3,FALSE,FALSE,NA,NA,3,56.30303672,-2.956431783,09/01/2020,10/01/2020,Liberal Democrats
"RT @Yes_Kirriemuir: @Ianblackford_MP @kuantancurls #Scotland has to make a choice. 
On January 31st, #Brexit will be forced on us. 

It no…",FALSE,0,NA,09/01/2020 22:36,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",kuantancurls,4,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,09/01/2020,10/01/2020,Scottish National
