text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,i,long,lat,from,to,party_area
"\...the prime minister remains under fire for claiming he will “get #Brexit done” this month  when the much-harder… https://t.co/fFIrqLjGRa""",FALSE,0,NA,08/01/2020 01:05,TRUE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",peteqconsult,0,FALSE,FALSE,NA,NA,2,54.15097002,-1.05444152,08/01/2020,09/01/2020,Conservative
"RT @DouglasUnwin: @BrexitBetrayed @EmmanuelMacron, @MichelBarnier, @vonderleyen, @eucopresident

UK Prime Minister @BorisJohnson has a clea…",FALSE,0,NA,08/01/2020 00:30,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Linley75,5,TRUE,FALSE,NA,NA,2,54.15097002,-1.05444152,08/01/2020,09/01/2020,Conservative
"@BrexitBetrayed @EmmanuelMacron, @MichelBarnier, @vonderleyen, @eucopresident

UK Prime Minister @BorisJohnson has… https://t.co/jZramadSgO",FALSE,16,BrexitBetrayed,08/01/2020 00:19,TRUE,1.21E+18,1.21E+18,1.11E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",DouglasUnwin,5,FALSE,FALSE,NA,NA,2,54.15097002,-1.05444152,08/01/2020,09/01/2020,Conservative
RT @helengoth: This afternoon the #MidWorcestershire MP Nigel Huddleston voted against protecting the right for unaccompanied child #refuge…,FALSE,0,NA,08/01/2020 23:12,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nollybeau,9,TRUE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
RT @helengoth: This afternoon the #MidWorcestershire MP Nigel Huddleston voted against protecting the right for unaccompanied child #refuge…,FALSE,0,NA,08/01/2020 22:34,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",QueensHeadMan,9,TRUE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
2019 Reflections: this was the year that I learned to truly HATE the voices and faces spilling media bias with ever… https://t.co/53cUqrGqT9,FALSE,2,NA,08/01/2020 22:04,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HeyGoAudio,0,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
RT @helengoth: This afternoon the #MidWorcestershire MP Nigel Huddleston voted against protecting the right for unaccompanied child #refuge…,FALSE,0,NA,08/01/2020 18:42,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Gandhi_ray,9,TRUE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
RT @helengoth: This afternoon the #MidWorcestershire MP Nigel Huddleston voted against protecting the right for unaccompanied child #refuge…,FALSE,0,NA,08/01/2020 18:34,FALSE,NA,1.21E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",pamela_metcalfe,9,TRUE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
RT @helengoth: This afternoon the #MidWorcestershire MP Nigel Huddleston voted against protecting the right for unaccompanied child #refuge…,FALSE,0,NA,08/01/2020 17:56,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",smudge1,9,TRUE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
This afternoon the #MidWorcestershire MP Nigel Huddleston voted against protecting the right for unaccompanied chil… https://t.co/gjshgNXWPI,FALSE,23,NA,08/01/2020 17:46,TRUE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",helengoth,9,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
"Brace yourself: the next phase of Brexit is going to get messy. With the clock ticking, a low-alignment deal with t… https://t.co/HWhOsu2v4y",FALSE,1,NA,08/01/2020 06:40,TRUE,NA,1.21E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Spottydog_,0,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,08/01/2020,09/01/2020,Conservative
"In 21 days the EU population will drop by 13% and its area by 5.5%.

It will lose its largest city, 10% of it’s MEP… https://t.co/30xVTzn9JH",FALSE,0,NA,08/01/2020 22:48,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ray_mclennan,0,FALSE,FALSE,NA,NA,2,52.65997018,-0.126594761,08/01/2020,09/01/2020,Conservative
RT @AndrewHeskin: #Farmers guaranteed #Brexit boost - Read our latest #blog at https://t.co/pS4C5gX6kS,FALSE,0,NA,08/01/2020 16:37,FALSE,NA,1.21E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",moorethompson,1,TRUE,FALSE,NA,NA,2,52.65997018,-0.126594761,08/01/2020,09/01/2020,Conservative
#Farmers guaranteed #Brexit boost - Read our latest #blog at https://t.co/pS4C5gX6kS,FALSE,0,NA,08/01/2020 16:37,FALSE,NA,1.21E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",AndrewHeskin,1,FALSE,FALSE,NA,NA,2,52.65997018,-0.126594761,08/01/2020,09/01/2020,Conservative
Say it and own it. Credit to you. #Brexit #BrexitBritain https://t.co/1RlwLCwhR2,FALSE,1,NA,08/01/2020 10:27,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ExpressOGrady,0,FALSE,FALSE,NA,NA,2,52.65997018,-0.126594761,08/01/2020,09/01/2020,Conservative
A newspaper ahead of its time. Proud to have worked with @oflynnsocial. #Brexit #BrexitBritain https://t.co/PRrbRtqBLY,FALSE,10,NA,08/01/2020 10:23,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ExpressOGrady,7,FALSE,FALSE,NA,NA,2,52.65997018,-0.126594761,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 23:03,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",PippaRathborne,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 22:53,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KateLMendoza,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
The 2020 @HouseofCommons votes are a stream of #Brexit goodness. Watch as irrelevant/hand-tying amendments are disp… https://t.co/QZ4rwJh5DW,FALSE,0,NA,08/01/2020 22:49,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",chrisbeach,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 22:44,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JohnCastle4,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 22:36,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Emily1Collins,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 22:30,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",RidoutCarole,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 22:15,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",PaulEkblom1,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 22:14,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",CatbagOne,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 22:00,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Mark_Bloomfield,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 21:57,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RobShergold,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 21:57,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",rogerkeith1,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 21:52,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BIBM0DERN,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 21:50,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Cedar76,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,08/01/2020 21:49,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Jo_Turandot,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in… https://t.co/wJiBC98AaO,FALSE,45,NA,08/01/2020 21:48,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",BenChapelard,27,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
RT @DanielAtkinson7: @jonworth Most pressing #Brexit issue is not trade deals - EU/UK will sort that out w/o much say from any pressure gro…,FALSE,0,NA,08/01/2020 10:14,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",andymoz78,2,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
@Kent_Online @SirRogerGale @tracey_crouch @TomTugendhat @DamianGreen Can they also call for #Brexit to be lifted? Thanks <U+0001F44D>,FALSE,0,Kent_Online,08/01/2020 09:15,FALSE,1.21E+18,1.21E+18,31101301,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",RDodsworth1,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,08/01/2020,09/01/2020,Conservative
"We all know this.

Boris and his cronies **WANT** No Deal, wanted it all along.

What part of this does anyone not… https://t.co/QC56ifDsd1",FALSE,1,NA,08/01/2020 14:59,TRUE,NA,1.21E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Jim_AFCB,0,FALSE,FALSE,NA,NA,2,50.9915184,-1.936575494,08/01/2020,09/01/2020,Conservative
"From Brexit and the collapse of Thomas Cook, to an ongoing US/China trade war – 2019 was undeniably a rocky year fo… https://t.co/6k6Iuznqqa",FALSE,1,NA,08/01/2020 17:01,TRUE,NA,1.21E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",clarionwealth,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,08/01/2020,09/01/2020,Conservative
What will happen to #houseprices after #Brexit – and where will be the best places to buy? https://t.co/nKmcFlX3zS via @TeleProperty,FALSE,1,NA,08/01/2020 13:54,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MauriceKilbride,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,08/01/2020,09/01/2020,Conservative
@GDijkhuyzen @BBCPolitics @BBCkatyaadler You're talking nonsense woman! In amount of goods traded the largest tradi… https://t.co/5v6qhkmPjf,FALSE,0,GDijkhuyzen,08/01/2020 09:59,TRUE,1.21E+18,1.21E+18,82260544,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",John_Bull_GB,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,08/01/2020,09/01/2020,Conservative
"Where are the protections for British citizens in the EU? It's one-way traffic from Brussels,always meddling never… https://t.co/c1OMe9KIVg",FALSE,0,NA,08/01/2020 08:37,TRUE,NA,1.21E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CreweBrexiteer,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,08/01/2020,09/01/2020,Conservative
@SkyNewsBreak Rather like #Brexit #Megxit #Harxit https://t.co/kOQE3YDOey,FALSE,2,SkyNewsBreak,08/01/2020 20:46,FALSE,NA,1.22E+18,87416722,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",PayneBastille58,0,FALSE,FALSE,NA,NA,2,52.29271914,0.887356602,08/01/2020,09/01/2020,Conservative
RT @bobfromwirral1: nothing more to add #brexitshambles  #Brexit #brexitreality https://t.co/o4QCBsunno,FALSE,0,NA,08/01/2020 20:41,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",EuEthnic,6,TRUE,FALSE,NA,NA,2,52.29271914,0.887356602,08/01/2020,09/01/2020,Conservative
@DamianGreen Thank you @DamianGreen that is going to significantly improve my quality of life. Just need Junction 1… https://t.co/lsWEmLlAms,FALSE,0,DamianGreen,08/01/2020 20:39,TRUE,1.21E+18,1.22E+18,422184091,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",StooMonster,0,FALSE,FALSE,NA,NA,2,52.29271914,0.887356602,08/01/2020,09/01/2020,Conservative
A swaggering bully with neither conscience nor remorse - and our future prosperity is tied to his whim once we… https://t.co/o4Ohhqe1Gs,FALSE,0,NA,08/01/2020 11:04,TRUE,NA,1.21E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",WadesWords13,0,FALSE,FALSE,NA,NA,2,52.29271914,0.887356602,08/01/2020,09/01/2020,Conservative
Genuinely scary and disheartening to live through a time where your rights will be removed by a government. The cou… https://t.co/je7DUJY27L,FALSE,1,NA,08/01/2020 18:17,TRUE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",baronalexbailey,0,FALSE,FALSE,NA,NA,3,56.30303672,-2.956431783,08/01/2020,09/01/2020,Liberal Democrats
"On a slightly worrying note, America &amp; Iran, give over. We can’t even do #Brexit we don’t need a war.",FALSE,6,NA,08/01/2020 07:29,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Kendalskintcake,0,FALSE,FALSE,NA,NA,3,54.29977281,-2.799831682,08/01/2020,09/01/2020,Liberal Democrats
Still don’t get it... <U+0001F633> #brexit <U+0001F1EC><U+0001F1E7> https://t.co/fGBZEfAVni,FALSE,3,NA,08/01/2020 22:53,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LindizzLinz,0,FALSE,FALSE,NA,NA,3,51.37499258,-0.282671593,08/01/2020,09/01/2020,Liberal Democrats
"@jonworth Please show me where, and when “a majority of the British population” voted for anything let alone giving… https://t.co/of2YCrXlHH",FALSE,1,jonworth,08/01/2020 09:03,TRUE,1.21E+18,1.21E+18,17442320,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",garyrobi,0,FALSE,FALSE,NA,NA,3,60.36711336,-1.293551996,08/01/2020,09/01/2020,Liberal Democrats
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 23:23,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",mpshanahan,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
"@MarcoGBiagi #Scotland has to make a choice. 
On January 31st, #Brexit will be forced on us. 

It no longer will be… https://t.co/VvRxCq2OdL",FALSE,1,MarcoGBiagi,08/01/2020 23:15,TRUE,1.21E+18,1.22E+18,280673094,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Yes_Kirriemuir,0,FALSE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 23:09,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",drsarahdillon,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 19:39,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SeanCLang,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 18:54,FALSE,NA,1.21E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",CritRikk,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 18:44,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",VallescuraRule,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 18:02,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",GR_Morgan,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 16:18,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",utopianhorizons,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 14:04,FALSE,NA,1.21E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",urban_debris,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
RT @mariettarosetta: My expertise on @GreatDismal finally has me acting as a news analyst: my article for @ConversationUK on Dominic Cummin…,FALSE,0,NA,08/01/2020 13:59,FALSE,NA,1.21E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",james_blue_cat,21,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,08/01/2020,09/01/2020,Scottish National
